Classificador,Média,RMS,Maximo,Mínimo,Desvio Padrão,Variância
5,2.35E-05,0.002660088,0.01574707,-0.01260376,0.002660037,7.08E-06
1,2.54E-05,0.001774211,0.014770508,-0.010375977,0.001774065,3.15E-06
5,2.56E-05,0.002281073,0.014892578,-0.015075684,0.002280975,5.20E-06
1,2.61E-05,0.001787559,0.012268066,-0.010040283,0.001787404,3.19E-06
5,2.51E-05,0.002704599,0.013397217,-0.011413574,0.002704536,7.31E-06
1,2.64E-05,0.001827803,0.012908936,-0.009887695,0.001827649,3.34E-06
5,2.45E-05,0.002243307,0.014038086,-0.01159668,0.002243218,5.03E-06
1,2.50E-05,0.001825098,0.015930176,-0.010345459,0.001824962,3.33E-06
5,2.60E-05,0.003254137,0.015289307,-0.02053833,0.003254098,1.06E-05
1,2.58E-05,0.001773605,0.014068604,-0.009674072,0.001773453,3.15E-06
5,2.37E-05,0.003284218,0.017974854,-0.014038086,0.003284198,1.08E-05
1,2.61E-05,0.001778571,0.010650635,-0.012023926,0.001778414,3.16E-06
5,2.45E-05,0.002891291,0.015716553,-0.014801025,0.002891244,8.36E-06
1,2.51E-05,0.001807684,0.014160156,-0.010742188,0.001807546,3.27E-06
5,2.65E-05,0.003311368,0.017089844,-0.015594482,0.003311328,1.10E-05
1,2.62E-05,0.001813467,0.012268066,-0.010070801,0.001813314,3.29E-06
5,2.35E-05,0.004303644,0.022064209,-0.020599365,0.004303666,1.85E-05
1,2.55E-05,0.001812335,0.011230469,-0.010101318,0.001812192,3.28E-06
5,2.35E-05,0.003998199,0.018096924,-0.019836426,0.00399821,1.60E-05
1,2.63E-05,0.001805139,0.011779785,-0.012390137,0.001804983,3.26E-06
5,2.42E-05,0.003167939,0.014709473,-0.013244629,0.00316791,1.00E-05
1,2.51E-05,0.001778342,0.012054443,-0.010986328,0.0017782,3.16E-06
5,2.56E-05,0.003047429,0.014678955,-0.016998291,0.003047383,9.29E-06
1,2.62E-05,0.001782902,0.015258789,-0.009796143,0.001782745,3.18E-06
5,2.42E-05,0.004113923,0.017974854,-0.017181396,0.004113934,1.69E-05
1,2.48E-05,0.001768703,0.012451172,-0.010345459,0.001768564,3.13E-06
5,2.63E-05,0.004424788,0.018005371,-0.021759033,0.004424798,1.96E-05
1,2.64E-05,0.001772964,0.013000488,-0.010192871,0.001772803,3.14E-06
5,2.27E-05,0.004394839,0.020568848,-0.018615723,0.004394868,1.93E-05
1,2.60E-05,0.001798672,0.013427734,-0.010314941,0.001798519,3.23E-06
5,2.52E-05,0.004148204,0.017303467,-0.015228271,0.00414821,1.72E-05
1,2.53E-05,0.001809077,0.013763428,-0.009552002,0.001808936,3.27E-06
5,2.41E-05,0.003447699,0.018585205,-0.014038086,0.003447683,1.19E-05
1,2.57E-05,0.001815385,0.013977051,-0.012023926,0.001815239,3.30E-06
5,2.36E-05,0.003157779,0.018890381,-0.013458252,0.003157754,9.97E-06
1,2.53E-05,0.001794695,0.013214111,-0.011260986,0.001794552,3.22E-06
5,2.46E-05,0.002843099,0.018890381,-0.011474609,0.002843049,8.08E-06
1,2.66E-05,0.001802657,0.012664795,-0.010528564,0.001802497,3.25E-06
5,2.45E-05,0.003031721,0.016082764,-0.013427734,0.003031682,9.19E-06
1,2.45E-05,0.001832135,0.013397217,-0.010070801,0.001832009,3.36E-06
5,2.50E-05,0.002861792,0.019195557,-0.012695313,0.00286174,8.19E-06
1,2.54E-05,0.001886489,0.014770508,-0.012664795,0.001886356,3.56E-06
5,2.49E-05,0.002546397,0.01663208,-0.01348877,0.002546327,6.48E-06
1,2.59E-05,0.001802472,0.013977051,-0.009887695,0.001802322,3.25E-06
5,2.56E-05,0.002579744,0.01574707,-0.012298584,0.002579668,6.65E-06
1,2.57E-05,0.001717431,0.012939453,-0.011810303,0.001717274,2.95E-06
5,2.60E-05,0.002258115,0.012084961,-0.012878418,0.002258011,5.10E-06
1,2.60E-05,0.001760104,0.013458252,-0.011077881,0.001759947,3.10E-06
5,2.49E-05,0.002896158,0.015563965,-0.017211914,0.002896109,8.39E-06
1,2.55E-05,0.001780133,0.012176514,-0.0105896,0.001779987,3.17E-06
5,2.47E-05,0.00248141,0.013305664,-0.014373779,0.002481337,6.16E-06
1,2.60E-05,0.001782724,0.012115479,-0.009521484,0.00178257,3.18E-06
5,2.52E-05,0.002058151,0.012756348,-0.009735107,0.002058038,4.24E-06
1,2.56E-05,0.001791237,0.012908936,-0.012512207,0.001791089,3.21E-06
5,2.51E-05,0.002549281,0.015136719,-0.013549805,0.002549209,6.50E-06
1,2.61E-05,0.001809821,0.015594482,-0.009918213,0.001809669,3.27E-06
5,2.32E-05,0.00306994,0.015045166,-0.013000488,0.003069914,9.42E-06
1,2.57E-05,0.001824883,0.011871338,-0.011901855,0.001824739,3.33E-06
5,2.61E-05,0.002226955,0.014099121,-0.009399414,0.002226847,4.96E-06
1,2.49E-05,0.001780012,0.012512207,-0.011047363,0.001779874,3.17E-06
5,2.61E-05,0.002320427,0.017211914,-0.013397217,0.002320327,5.38E-06
1,1.77E-05,0.001459449,0.014709473,-0.009674072,0.001459371,2.13E-06
5,2.38E-05,0.002587388,0.013916016,-0.011291504,0.00258733,6.69E-06
1,2.59E-05,0.001794839,0.013977051,-0.012786865,0.001794689,3.22E-06
5,2.44E-05,0.002378787,0.014007568,-0.015380859,0.00237871,5.66E-06
1,2.47E-05,0.001769154,0.01260376,-0.010192871,0.001769018,3.13E-06
5,2.76E-05,0.002221976,0.013000488,-0.010986328,0.002221849,4.94E-06
1,2.63E-05,0.001776642,0.012298584,-0.009429932,0.001776484,3.16E-06
5,2.43E-05,0.002486284,0.01373291,-0.011901855,0.002486215,6.18E-06
1,2.60E-05,0.00182262,0.013153076,-0.010864258,0.001822471,3.32E-06
5,2.59E-05,0.002138045,0.015289307,-0.010498047,0.002137931,4.57E-06
1,2.55E-05,0.001846111,0.012420654,-0.011230469,0.001845972,3.41E-06
5,2.56E-05,0.002256361,0.012573242,-0.012054443,0.002256261,5.09E-06
1,2.57E-05,0.001800145,0.012451172,-0.011260986,0.001799997,3.24E-06
5,2.41E-05,0.002973505,0.017456055,-0.015167236,0.002973467,8.84E-06
1,2.53E-05,0.001842409,0.012542725,-0.010437012,0.001842273,3.39E-06
5,2.39E-05,0.002959787,0.014343262,-0.013153076,0.00295975,8.76E-06
1,2.55E-05,0.0018387,0.0128479,-0.010467529,0.001838559,3.38E-06
5,2.63E-05,0.002570992,0.012817383,-0.013122559,0.002570909,6.61E-06
1,2.58E-05,0.001848081,0.013519287,-0.01083374,0.001847939,3.41E-06
5,2.60E-05,0.002324964,0.013793945,-0.012969971,0.002324866,5.41E-06
1,2.57E-05,0.001854064,0.012939453,-0.010284424,0.001853922,3.44E-06
5,2.52E-05,0.001862685,0.011749268,-0.009490967,0.001862552,3.47E-06
1,2.50E-05,0.00186262,0.013061523,-0.009460449,0.00186249,3.47E-06
5,2.48E-05,0.002525332,0.015594482,-0.013916016,0.002525261,6.38E-06
1,2.52E-05,0.001896139,0.011810303,-0.011230469,0.00189601,3.59E-06
5,2.56E-05,0.002526628,0.014801025,-0.012664795,0.002526549,6.38E-06
1,2.58E-05,0.001833158,0.014984131,-0.00970459,0.001833014,3.36E-06
5,2.35E-05,0.002525423,0.018920898,-0.014678955,0.002525364,6.38E-06
1,2.53E-05,0.001845406,0.01461792,-0.010772705,0.00184527,3.41E-06
5,2.71E-05,0.002235813,0.013549805,-0.011871338,0.002235693,5.00E-06
1,2.51E-05,0.001868468,0.013458252,-0.011260986,0.001868336,3.49E-06
5,2.52E-05,0.002047916,0.014556885,-0.010467529,0.002047802,4.19E-06
1,2.45E-05,0.001810371,0.014282227,-0.010040283,0.001810241,3.28E-06
5,2.50E-05,0.002512085,0.014984131,-0.012359619,0.002512011,6.31E-06
1,2.55E-05,0.001843696,0.013427734,-0.009887695,0.001843557,3.40E-06
5,2.50E-05,0.002760264,0.019256592,-0.01385498,0.002760206,7.62E-06
1,2.56E-05,0.001750723,0.014221191,-0.009796143,0.00175057,3.06E-06
5,2.49E-05,0.002705745,0.016601563,-0.01651001,0.002705684,7.32E-06
1,2.64E-05,0.001792105,0.013916016,-0.012207031,0.001791946,3.21E-06
5,2.53E-05,0.002679349,0.014526367,-0.011688232,0.002679283,7.18E-06
1,2.57E-05,0.001774016,0.014007568,-0.012481689,0.001773865,3.15E-06
5,2.63E-05,0.002408631,0.013671875,-0.010253906,0.002408535,5.80E-06
1,2.56E-05,0.001802552,0.012695313,-0.010070801,0.001802406,3.25E-06
5,2.48E-05,0.002355043,0.012573242,-0.013549805,0.002354959,5.55E-06
1,2.62E-05,0.001787831,0.013214111,-0.010864258,0.001787675,3.20E-06
5,2.55E-05,0.002358748,0.014648438,-0.011749268,0.002358657,5.56E-06
1,2.59E-05,0.001819529,0.013336182,-0.01071167,0.001819381,3.31E-06
5,2.53E-05,0.002558372,0.013519287,-0.011810303,0.002558298,6.54E-06
1,2.58E-05,0.001842651,0.014648438,-0.010559082,0.001842507,3.39E-06
5,2.47E-05,0.002974265,0.014282227,-0.012207031,0.002974222,8.85E-06
1,2.55E-05,0.001818495,0.014801025,-0.011505127,0.001818353,3.31E-06
5,2.56E-05,0.003005518,0.017578125,-0.013824463,0.003005469,9.03E-06
1,2.69E-05,0.001779287,0.013916016,-0.0105896,0.001779118,3.17E-06
5,2.56E-05,0.002727726,0.015167236,-0.013580322,0.00272766,7.44E-06
1,2.48E-05,0.001741666,0.012786865,-0.010009766,0.001741524,3.03E-06
5,2.46E-05,0.002987696,0.015228271,-0.013397217,0.002987655,8.93E-06
1,2.69E-05,0.001838692,0.012695313,-0.010986328,0.001838532,3.38E-06
5,2.51E-05,0.00353347,0.018371582,-0.015258789,0.003533452,1.25E-05
1,2.52E-05,0.001793272,0.014282227,-0.010162354,0.001793131,3.22E-06
5,2.30E-05,0.003699703,0.020111084,-0.014984131,0.003699705,1.37E-05
1,2.61E-05,0.001810365,0.01171875,-0.011627197,0.001810212,3.28E-06
5,2.64E-05,0.003557784,0.014221191,-0.013275146,0.003557757,1.27E-05
1,2.51E-05,0.001823594,0.01159668,-0.011871338,0.001823457,3.33E-06
5,2.53E-05,0.003552067,0.019836426,-0.018096924,0.003552048,1.26E-05
1,2.60E-05,0.001767992,0.012176514,-0.010986328,0.001767835,3.13E-06
5,2.63E-05,0.003184239,0.021514893,-0.014373779,0.003184193,1.01E-05
1,2.53E-05,0.001741129,0.01348877,-0.012054443,0.00174098,3.03E-06
5,2.29E-05,0.003293144,0.015960693,-0.014526367,0.00329313,1.08E-05
1,2.58E-05,0.00177119,0.01361084,-0.010070801,0.001771037,3.14E-06
5,2.45E-05,0.003052272,0.015289307,-0.01348877,0.003052235,9.32E-06
1,2.56E-05,0.001820657,0.013641357,-0.009368897,0.001820514,3.31E-06
5,2.41E-05,0.002531275,0.016662598,-0.01385498,0.002531211,6.41E-06
1,2.57E-05,0.001807638,0.015869141,-0.010467529,0.001807491,3.27E-06
5,2.52E-05,0.002798499,0.014251709,-0.013580322,0.002798442,7.83E-06
1,2.51E-05,0.001878839,0.013397217,-0.011108398,0.001878709,3.53E-06
5,2.50E-05,0.002837055,0.016998291,-0.015075684,0.002837002,8.05E-06
1,2.67E-05,0.001799613,0.016204834,-0.009948731,0.001799451,3.24E-06
5,2.46E-05,0.002722221,0.015991211,-0.01473999,0.002722164,7.41E-06
1,2.47E-05,0.001858907,0.012054443,-0.010345459,0.001858781,3.46E-06
5,2.62E-05,0.003082912,0.015380859,-0.016479492,0.003082862,9.50E-06
1,2.64E-05,0.001832826,0.015045166,-0.011901855,0.001832672,3.36E-06
5,2.34E-05,0.003467422,0.018585205,-0.018005371,0.003467412,1.20E-05
1,2.48E-05,0.00183458,0.013519287,-0.012359619,0.001834449,3.37E-06
5,2.63E-05,0.003174466,0.01348877,-0.014404297,0.00317442,1.01E-05
1,2.70E-05,0.001830929,0.013549805,-0.012054443,0.001830766,3.35E-06
5,2.23E-05,0.002982471,0.015899658,-0.013977051,0.002982447,8.89E-06
1,2.54E-05,0.001800614,0.01159668,-0.010009766,0.001800471,3.24E-06
5,2.63E-05,0.003407669,0.018341064,-0.014221191,0.003407636,1.16E-05
1,2.55E-05,0.001799057,0.012359619,-0.009094238,0.001798912,3.24E-06
5,2.53E-05,0.003067277,0.016662598,-0.012573242,0.003067234,9.41E-06
1,2.57E-05,0.001804955,0.013275146,-0.01348877,0.001804809,3.26E-06
5,2.52E-05,0.002731845,0.013946533,-0.012145996,0.002731784,7.46E-06
1,2.62E-05,0.001851389,0.013092041,-0.009246826,0.001851242,3.43E-06
5,2.50E-05,0.003192887,0.017700195,-0.01449585,0.003192853,1.02E-05
1,2.55E-05,0.00178349,0.011413574,-0.009521484,0.001783343,3.18E-06
5,2.45E-05,0.002843556,0.013366699,-0.014465332,0.002843508,8.09E-06
1,2.66E-05,0.001801268,0.01348877,-0.010864258,0.001801107,3.24E-06
5,2.62E-05,0.002619551,0.015228271,-0.016296387,0.002619473,6.86E-06
1,2.51E-05,0.001845813,0.015197754,-0.011627197,0.001845679,3.41E-06
5,2.40E-05,0.003805791,0.018829346,-0.015350342,0.003805792,1.45E-05
1,2.61E-05,0.001818987,0.013092041,-0.009033203,0.001818837,3.31E-06
5,2.51E-05,0.003948006,0.018951416,-0.016204834,0.003948005,1.56E-05
1,2.53E-05,0.001800221,0.012664795,-0.012084961,0.001800079,3.24E-06
5,2.36E-05,0.003601237,0.015045166,-0.014404297,0.003601232,1.30E-05
1,2.57E-05,0.001846044,0.013305664,-0.008758545,0.001845902,3.41E-06
5,2.69E-05,0.003243334,0.017730713,-0.013458252,0.003243287,1.05E-05
1,2.65E-05,0.001831215,0.015106201,-0.012969971,0.001831061,3.35E-06
5,2.59E-05,0.003358944,0.017822266,-0.016540527,0.003358911,1.13E-05
1,2.45E-05,0.001823186,0.015930176,-0.010467529,0.001823058,3.32E-06
5,2.01E-05,0.003324254,0.018096924,-0.013824463,0.00332426,1.11E-05
1,2.55E-05,0.001878277,0.017120361,-0.010955811,0.001878142,3.53E-06
5,2.80E-05,0.003537601,0.014251709,-0.014801025,0.003537561,1.25E-05
1,2.62E-05,0.001801094,0.012481689,-0.010559082,0.001800939,3.24E-06
5,2.47E-05,0.003736145,0.018463135,-0.016235352,0.003736138,1.40E-05
1,2.53E-05,0.001808247,0.018096924,-0.010772705,0.001808106,3.27E-06
5,2.32E-05,0.003112154,0.013519287,-0.012634277,0.00311213,9.69E-06
1,2.61E-05,0.001762508,0.011993408,-0.01083374,0.00176235,3.11E-06
5,2.56E-05,0.002564087,0.01473999,-0.011474609,0.002564011,6.57E-06
1,2.60E-05,0.00180479,0.013946533,-0.009948731,0.001804639,3.26E-06
5,2.55E-05,0.002381535,0.014434814,-0.012329102,0.002381446,5.67E-06
1,2.54E-05,0.001760344,0.01373291,-0.010681152,0.001760196,3.10E-06
5,2.60E-05,0.002924629,0.018280029,-0.013214111,0.002924572,8.55E-06
1,2.58E-05,0.001824625,0.010925293,-0.013336182,0.001824479,3.33E-06
5,2.59E-05,0.003029313,0.013000488,-0.013061523,0.003029263,9.18E-06
1,2.50E-05,0.001790557,0.012542725,-0.012634277,0.001790418,3.21E-06
5,2.37E-05,0.00269526,0.0128479,-0.017089844,0.002695209,7.26E-06
1,2.63E-05,0.00180203,0.013031006,-0.010040283,0.001801875,3.25E-06
5,2.61E-05,0.002616025,0.015014648,-0.013946533,0.002615948,6.84E-06
1,2.50E-05,0.001783855,0.014556885,-0.009887695,0.001783716,3.18E-06
5,2.64E-05,0.003202816,0.015197754,-0.015930176,0.003202771,1.03E-05
1,2.49E-05,0.001752885,0.012115479,-0.009368897,0.001752743,3.07E-06
5,2.16E-05,0.002999242,0.015411377,-0.012207031,0.002999224,9.00E-06
1,2.66E-05,0.001886263,0.011901855,-0.012817383,0.001886113,3.56E-06
5,2.71E-05,0.002883544,0.012512207,-0.01385498,0.002883474,8.31E-06
1,2.55E-05,0.001841278,0.014251709,-0.00970459,0.001841138,3.39E-06
5,2.41E-05,0.002590453,0.013885498,-0.01385498,0.002590393,6.71E-06
1,2.53E-05,0.001871986,0.013061523,-0.011077881,0.001871853,3.50E-06
5,2.55E-05,0.002211038,0.014068604,-0.010650635,0.002210936,4.89E-06
1,2.55E-05,0.001842559,0.013031006,-0.012084961,0.001842419,3.39E-06
5,2.67E-05,0.00294792,0.019378662,-0.016998291,0.002947857,8.69E-06
1,2.61E-05,0.001852411,0.012176514,-0.011871338,0.001852264,3.43E-06
5,2.55E-05,0.002912337,0.016387939,-0.013031006,0.002912284,8.48E-06
1,2.64E-05,0.001795086,0.010406494,-0.01071167,0.001794928,3.22E-06
5,2.46E-05,0.003831257,0.026367188,-0.018768311,0.003831255,1.47E-05
1,2.57E-05,0.001820007,0.01272583,-0.010406494,0.001819862,3.31E-06
5,2.37E-05,0.003907614,0.016784668,-0.016265869,0.00390762,1.53E-05
1,2.60E-05,0.001815373,0.015625,-0.009948731,0.001815224,3.30E-06
5,2.28E-05,0.003657196,0.017028809,-0.016540527,0.003657197,1.34E-05
1,2.57E-05,0.001833019,0.01184082,-0.011260986,0.001832875,3.36E-06
5,2.72E-05,0.002973345,0.015960693,-0.011993408,0.002973279,8.84E-06
1,2.55E-05,0.0018209,0.012451172,-0.011352539,0.001820758,3.32E-06
5,2.46E-05,0.002753724,0.015075684,-0.011779785,0.002753669,7.58E-06
1,2.51E-05,0.001753643,0.013946533,-0.01083374,0.001753498,3.07E-06
5,2.24E-05,0.003262688,0.015289307,-0.016265869,0.003262677,1.06E-05
1,2.59E-05,0.001779472,0.013580322,-0.011138916,0.001779319,3.17E-06
5,2.64E-05,0.003152536,0.016235352,-0.015594482,0.003152488,9.94E-06
1,2.55E-05,0.001832862,0.012176514,-0.010498047,0.001832722,3.36E-06
5,2.39E-05,0.002739511,0.013153076,-0.012237549,0.002739461,7.50E-06
1,2.63E-05,0.001859027,0.014434814,-0.010528564,0.001858878,3.46E-06
5,2.75E-05,0.003065193,0.013519287,-0.014160156,0.003065131,9.40E-06
1,2.54E-05,0.001872504,0.014221191,-0.01159668,0.001872369,3.51E-06
5,2.06E-05,0.003930836,0.017974854,-0.015808105,0.003930861,1.55E-05
1,2.59E-05,0.001860086,0.012145996,-0.010467529,0.001859944,3.46E-06
5,2.74E-05,0.004015181,0.017028809,-0.020294189,0.004015168,1.61E-05
1,2.52E-05,0.00175439,0.013946533,-0.01184082,0.001754245,3.08E-06
5,2.42E-05,0.003661972,0.01864624,-0.017242432,0.003661966,1.34E-05
1,2.68E-05,0.001817056,0.014221191,-0.009796143,0.001816895,3.30E-06
5,2.35E-05,0.003304058,0.012359619,-0.01361084,0.003304041,1.09E-05
1,2.58E-05,0.001748241,0.017700195,-0.010955811,0.001748085,3.06E-06
5,2.28E-05,0.002969767,0.015380859,-0.013122559,0.002969739,8.82E-06
1,2.50E-05,0.001760178,0.012817383,-0.01184082,0.001760036,3.10E-06
5,2.65E-05,0.002609373,0.014465332,-0.011871338,0.002609291,6.81E-06
1,2.62E-05,0.001759592,0.012512207,-0.011322021,0.001759431,3.10E-06
5,2.22E-05,0.002841516,0.017913818,-0.012207031,0.002841486,8.07E-06
1,2.57E-05,0.001797066,0.014099121,-0.010131836,0.001796918,3.23E-06
5,2.56E-05,0.002843821,0.015106201,-0.013946533,0.002843763,8.09E-06
1,2.53E-05,0.001800775,0.012573242,-0.011230469,0.001800633,3.24E-06
5,2.49E-05,0.003076574,0.018432617,-0.016723633,0.003076535,9.47E-06
1,2.59E-05,0.001788503,0.011901855,-0.011871338,0.001788352,3.20E-06
5,2.62E-05,0.003235561,0.017272949,-0.012237549,0.00323552,1.05E-05
1,2.49E-05,0.00181286,0.014953613,-0.011016846,0.001812725,3.29E-06
5,2.46E-05,0.003347306,0.017059326,-0.017028809,0.003347283,1.12E-05
1,2.56E-05,0.001803646,0.011291504,-0.010314941,0.0018035,3.25E-06
5,2.32E-05,0.003312514,0.017669678,-0.01361084,0.003312499,1.10E-05
1,2.63E-05,0.001785517,0.012084961,-0.0105896,0.001785359,3.19E-06
5,2.57E-05,0.002706567,0.0128479,-0.011444092,0.0027065,7.33E-06
1,2.53E-05,0.001796384,0.01272583,-0.008850098,0.001796241,3.23E-06
5,2.60E-05,0.002252716,0.012451172,-0.011901855,0.002252611,5.07E-06
1,2.48E-05,0.001789459,0.014282227,-0.009948731,0.001789323,3.20E-06
5,2.42E-05,0.002233078,0.014465332,-0.012390137,0.002232991,4.99E-06
1,2.64E-05,0.001775785,0.015380859,-0.011749268,0.001775624,3.15E-06
5,2.52E-05,0.002464779,0.014892578,-0.01348877,0.002464699,6.07E-06
1,2.49E-05,0.001745643,0.014129639,-0.010894775,0.001745501,3.05E-06
5,2.54E-05,0.002387283,0.014556885,-0.01159668,0.002387195,5.70E-06
1,2.60E-05,0.001756918,0.014434814,-0.009735107,0.001756761,3.09E-06
5,2.49E-05,0.002846059,0.016021729,-0.014282227,0.002846006,8.10E-06
1,2.59E-05,0.001775995,0.013977051,-0.010375977,0.001775841,3.15E-06
5,2.42E-05,0.002452245,0.012573242,-0.015289307,0.002452174,6.01E-06
1,0.000024375,0.001783032,0.016296387,-0.011291504,0.001782901,3.18E-06
5,2.45E-05,0.002880753,0.01473999,-0.013275146,0.002880706,8.30E-06
1,2.68E-05,0.001811803,0.012969971,-0.010009766,0.001811642,3.28E-06
5,2.54E-05,0.002981474,0.015625,-0.017547607,0.002981426,8.89E-06
1,2.58E-05,0.001874703,0.013397217,-0.009552002,0.001874563,3.51E-06
5,2.40E-05,0.002935388,0.013397217,-0.015380859,0.002935349,8.62E-06
1,2.23E-05,0.001685347,0.012145996,-0.010314941,0.001685234,2.84E-06
5,2.76E-05,0.002790672,0.015777588,-0.012176514,0.002790591,7.79E-06
1,2.02E-05,0.001679049,0.013427734,-0.011260986,0.001678962,2.82E-06
5,2.42E-05,0.002670134,0.017456055,-0.011871338,0.002670078,7.13E-06
1,2.57E-05,0.001813089,0.013031006,-0.009674072,0.001812942,3.29E-06
5,2.47E-05,0.002350187,0.013671875,-0.012268066,0.002350104,5.52E-06
1,2.50E-05,0.001786528,0.012298584,-0.008331299,0.001786388,3.19E-06
5,2.64E-05,0.002132802,0.013549805,-0.011108398,0.002132681,4.55E-06
1,2.57E-05,0.001822794,0.012237549,-0.011688232,0.001822649,3.32E-06
5,2.54E-05,0.002075023,0.014404297,-0.009277344,0.002074909,4.31E-06
1,2.58E-05,0.001811543,0.012512207,-0.010284424,0.001811396,3.28E-06
5,2.60E-05,0.001843561,0.011932373,-0.010314941,0.001843414,3.40E-06
1,2.50E-05,0.001794799,0.011505127,-0.010559082,0.001794661,3.22E-06
5,2.49E-05,0.001871579,0.011322021,-0.009521484,0.00187145,3.50E-06
1,2.54E-05,0.001804813,0.012207031,-0.00857544,0.00180467,3.26E-06
5,2.53E-05,0.002820271,0.016387939,-0.014343262,0.002820214,7.95E-06
1,2.58E-05,0.001822567,0.012359619,-0.011260986,0.00182242,3.32E-06
5,2.39E-05,0.0027083,0.015472412,-0.012115479,0.002708249,7.33E-06
1,2.51E-05,0.001836206,0.012420654,-0.01171875,0.001836071,3.37E-06
5,2.59E-05,0.00295577,0.013427734,-0.01651001,0.002955716,8.74E-06
1,2.57E-05,0.001787548,0.01272583,-0.009918213,0.0017874,3.19E-06
5,2.55E-05,0.002747637,0.013671875,-0.015167236,0.002747573,7.55E-06
1,2.52E-05,0.001803491,0.011657715,-0.012023926,0.001803351,3.25E-06
5,2.36E-05,0.002591335,0.016601563,-0.012298584,0.002591279,6.71E-06
1,2.66E-05,0.001787847,0.014282227,-0.009643555,0.001787684,3.20E-06
5,2.45E-05,0.002694208,0.015655518,-0.01373291,0.00269415,7.26E-06
1,2.50E-05,0.001805143,0.013793945,-0.010101318,0.001805006,3.26E-06
5,2.62E-05,0.002423017,0.012298584,-0.01184082,0.002422924,5.87E-06
1,2.52E-05,0.001804426,0.015411377,-0.011627197,0.001804285,3.26E-06
5,2.63E-05,0.002256864,0.021697998,-0.015563965,0.002256756,5.09E-06
