 Item ; Média ; RMS ; Maximo ; Mínimo ; Desvio Padrão ; Variância ;;;;;;;;
 Isolador Bom ; 0,0000262793 ; 0,0018595459 ; 0,0137939450 ;-0,0110473630 ; 0,0018593974 ; 0,0000034574 ;;;;;;;;
 Isolador Bom ; 0,0000252185 ; 0,0018274439 ; 0,0135498050 ;-0,0114135740 ; 0,0018273065 ; 0,0000033390 ;;;;;;;;
 Isolador Bom ; 0,0000265381 ; 0,0018168900 ; 0,0157470700 ;-0,0096435547 ; 0,0018167325 ; 0,0000033005 ;;;;;;;;
 Isolador Bom ; 0,0000258875 ; 0,0018243297 ; 0,0134887700 ;-0,0099487305 ; 0,0018241825 ; 0,0000033276 ;;;;;;;;
 Isolador Bom ; 0,0000257068 ; 0,0018273073 ; 0,0138549800 ;-0,0106506350 ; 0,0018271630 ; 0,0000033385 ;;;;;;;;
 Isolador Bom ; 0,0000263660 ; 0,0018127569 ; 0,0139770510 ;-0,0097045898 ; 0,0018126014 ; 0,0000032855 ;;;;;;;;
 Isolador Bom ; 0,0000266406 ; 0,0018806860 ; 0,0149841310 ;-0,0126647950 ; 0,0018805349 ; 0,0000035364 ;;;;;;;;
 Isolador Bom ; 0,0000253650 ; 0,0018701808 ; 0,0169372560 ;-0,0140686040 ; 0,0018700462 ; 0,0000034971 ;;;;;;;;
 Isolador Bom ; 0,0000256592 ; 0,0018531368 ; 0,0120239260 ;-0,0102844240 ; 0,0018529962 ; 0,0000034336 ;;;;;;;;
 Isolador Bom ; 0,0000253186 ; 0,0018107658 ; 0,0125427250 ;-0,0107727050 ; 0,0018106250 ; 0,0000032784 ;;;;;;;;
 Isolador Bom ; 0,0000261658 ; 0,0017901447 ; 0,0126647950 ;-0,0106201170 ; 0,0017899893 ; 0,0000032041 ;;;;;;;;
 Isolador Bom ; 0,0000264063 ; 0,0018029544 ; 0,0129089360 ;-0,0110168460 ; 0,0018027971 ; 0,0000032501 ;;;;;;;;
 Isolador Bom ; 0,0000258801 ; 0,0018009556 ; 0,0115356450 ;-0,0099487305 ; 0,0018008057 ; 0,0000032429 ;;;;;;;;
 Isolador Bom ; 0,0000251892 ; 0,0018158979 ; 0,0140991210 ;-0,0122375490 ; 0,0018157595 ; 0,0000032970 ;;;;;;;;
 Isolador Bom ; 0,0000277673 ; 0,0018068590 ; 0,0138244630 ;-0,0096435547 ; 0,0018066818 ; 0,0000032641 ;;;;;;;;
 Isolador Bom ; 0,0000251685 ; 0,0017864723 ; 0,0123901370 ;-0,0101318360 ; 0,0017863307 ; 0,0000031910 ;;;;;;;;
 Isolador Bom ; 0,0000266931 ; 0,0017990417 ; 0,0135192870 ;-0,0107116700 ; 0,0017988796 ; 0,0000032360 ;;;;;;;;
 Isolador Bom ; 0,0000253577 ; 0,0018585910 ; 0,0124511720 ;-0,0099792480 ; 0,0018584552 ; 0,0000034539 ;;;;;;;;
 Isolador Bom ; 0,0000266650 ; 0,0018273391 ; 0,0134582520 ;-0,0095825195 ; 0,0018271811 ; 0,0000033386 ;;;;;;;;
 Isolador Bom ; 0,0000264026 ; 0,0018558696 ; 0,0152282710 ;-0,0114135740 ; 0,0018557189 ; 0,0000034437 ;;;;;;;;
 Isolador Bom ; 0,0000253723 ; 0,0018230769 ; 0,0149230960 ;-0,0109863280 ; 0,0018229368 ; 0,0000033231 ;;;;;;;;
 Isolador Bom ; 0,0000260059 ; 0,0018343541 ; 0,0149230960 ;-0,0097961426 ; 0,0018342065 ; 0,0000033643 ;;;;;;;;
 Isolador Bom ; 0,0000257642 ; 0,0018162958 ; 0,0135803220 ;-0,0105896000 ; 0,0018161494 ; 0,0000032984 ;;;;;;;;
 Isolador Bom ; 0,0000259460 ; 0,0018217428 ; 0,0116577150 ;-0,0104980470 ; 0,0018215944 ; 0,0000033182 ;;;;;;;;
 Isolador Bom ; 0,0000253503 ; 0,0018141193 ; 0,0121459960 ;-0,0126647950 ; 0,0018139784 ; 0,0000032905 ;;;;;;;;
 Isolador Bom ; 0,0000248718 ; 0,0018176784 ; 0,0131835940 ;-0,0090942383 ; 0,0018175445 ; 0,0000033035 ;;;;;;;;
 Isolador Bom ; 0,0000264063 ; 0,0017968164 ; 0,0140686040 ;-0,0104980470 ; 0,0017966583 ; 0,0000032280 ;;;;;;;;
 Isolador Bom ; 0,0000255981 ; 0,0017881933 ; 0,0133056640 ;-0,0096435547 ; 0,0017880459 ; 0,0000031971 ;;;;;;;;
 Isolador Bom ; 0,0000255835 ; 0,0017669289 ; 0,0135803220 ;-0,0094909668 ; 0,0017667791 ; 0,0000031215 ;;;;;;;;
 Isolador Bom ; 0,0000253992 ; 0,0017870870 ; 0,0141601560 ;-0,0101318360 ; 0,0017869423 ; 0,0000031932 ;;;;;;;;
 Isolador Bom ; 0,0000259302 ; 0,0017806065 ; 0,0135498050 ;-0,0097351074 ; 0,0017804533 ; 0,0000031700 ;;;;;;;;
 Isolador Bom ; 0,0000267004 ; 0,0017890249 ; 0,0127258300 ;-0,0096435547 ; 0,0017888614 ; 0,0000032000 ;;;;;;;;
 Isolador Bom ; 0,0000260095 ; 0,0018095806 ; 0,0159606930 ;-0,0117797850 ; 0,0018094299 ; 0,0000032740 ;;;;;;;;
 Isolador Bom ; 0,0000251685 ; 0,0017752339 ; 0,0138549800 ;-0,0107116700 ; 0,0017750909 ; 0,0000031509 ;;;;;;;;
 Isolador Bom ; 0,0000263147 ; 0,0017971137 ; 0,0157775880 ;-0,0099792480 ; 0,0017969570 ; 0,0000032291 ;;;;;;;;
 Isolador Bom ; 0,0000256714 ; 0,0017929602 ; 0,0131835940 ;-0,0105590820 ; 0,0017928122 ; 0,0000032142 ;;;;;;;;
 Isolador Bom ; 0,0000252441 ; 0,0018158646 ; 0,0123596190 ;-0,0106506350 ; 0,0018157255 ; 0,0000032969 ;;;;;;;;
 Isolador Bom ; 0,0000258301 ; 0,0017855939 ; 0,0113830570 ;-0,0095520020 ; 0,0017854427 ; 0,0000031878 ;;;;;;;;
 Isolador Bom ; 0,0000255005 ; 0,0017733117 ; 0,0137634280 ;-0,0107727050 ; 0,0017731638 ; 0,0000031441 ;;;;;;;;
 Isolador Bom ; 0,0000266553 ; 0,0018028250 ; 0,0121765140 ;-0,0093688965 ; 0,0018026640 ; 0,0000032496 ;;;;;;;;
 Isolador Bom ; 0,0000250305 ; 0,0017537432 ; 0,0141601560 ;-0,0096740723 ; 0,0017535997 ; 0,0000030751 ;;;;;;;;
 Isolador Bom ; 0,0000272607 ; 0,0017891846 ; 0,0137939450 ;-0,0107727050 ; 0,0017890127 ; 0,0000032006 ;;;;;;;;
 Isolador Bom ; 0,0000252893 ; 0,0018192491 ; 0,0124816890 ;-0,0100708010 ; 0,0018191097 ; 0,0000033092 ;;;;;;;;
 Isolador Bom ; 0,0000263098 ; 0,0018287549 ; 0,0136718750 ;-0,0109558110 ; 0,0018286022 ; 0,0000033438 ;;;;;;;;
 Isolador Bom ; 0,0000250696 ; 0,0018018123 ; 0,0144042970 ;-0,0118103030 ; 0,0018016739 ; 0,0000032460 ;;;;;;;;
 Isolador Bom ; 0,0000259912 ; 0,0017968835 ; 0,0131530760 ;-0,0104064940 ; 0,0017967315 ; 0,0000032282 ;;;;;;;;
 Isolador Bom ; 0,0000255066 ; 0,0017840589 ; 0,0142211910 ;-0,0122985840 ; 0,0017839122 ; 0,0000031823 ;;;;;;;;
 Isolador Bom ; 0,0000256128 ; 0,0017831551 ; 0,0120239260 ;-0,0092468262 ; 0,0017830068 ; 0,0000031791 ;;;;;;;;
 Isolador Bom ; 0,0000261328 ; 0,0017959402 ; 0,0155029300 ;-0,0112304690 ; 0,0017957860 ; 0,0000032248 ;;;;;;;;
 Isolador Bom ; 0,0000261047 ; 0,0017753738 ; 0,0131835940 ;-0,0119018550 ; 0,0017752174 ; 0,0000031514 ;;;;;;;;
 Isolador Bom ; 0,0000255237 ; 0,0017813995 ; 0,0137329100 ;-0,0107116700 ; 0,0017812523 ; 0,0000031729 ;;;;;;;;
 Isolador Bom ; 0,0000255688 ; 0,0017973163 ; 0,0124511720 ;-0,0104980470 ; 0,0017971703 ; 0,0000032298 ;;;;;;;;
 Isolador Bom ; 0,0000257434 ; 0,0018171904 ; 0,0141601560 ;-0,0108032230 ; 0,0018170444 ; 0,0000033017 ;;;;;;;;
 Isolador Bom ; 0,0000259534 ; 0,0017980609 ; 0,0134277340 ;-0,0104064940 ; 0,0017979096 ; 0,0000032325 ;;;;;;;;
 Isolador Bom ; 0,0000263098 ; 0,0017982617 ; 0,0144958500 ;-0,0139160160 ; 0,0017981052 ; 0,0000032332 ;;;;;;;;
 Isolador Bom ; 0,0000266016 ; 0,0018233634 ; 0,0181884770 ;-0,0111083980 ; 0,0018232058 ; 0,0000033241 ;;;;;;;;
 Isolador Bom ; 0,0000249756 ; 0,0018306080 ; 0,0126037600 ;-0,0123596190 ; 0,0018304743 ; 0,0000033506 ;;;;;;;;
 Isolador Bom ; 0,0000249780 ; 0,0018694616 ; 0,0133361820 ;-0,0100708010 ; 0,0018693321 ; 0,0000034944 ;;;;;;;;
 Isolador Bom ; 0,0000260486 ; 0,0018350431 ; 0,0122680660 ;-0,0097045898 ; 0,0018348949 ; 0,0000033668 ;;;;;;;;
 Isolador Bom ; 0,0000250500 ; 0,0018336692 ; 0,0121459960 ;-0,0096740723 ; 0,0018335348 ; 0,0000033618 ;;;;;;;;
 Isolador Bom ; 0,0000254663 ; 0,0017834655 ; 0,0126953130 ;-0,0088500977 ; 0,0017833193 ; 0,0000031802 ;;;;;;;;
 Isolador Bom ; 0,0000262317 ; 0,0018151188 ; 0,0130310060 ;-0,0109558110 ; 0,0018149655 ; 0,0000032941 ;;;;;;;;
 Isolador Bom ; 0,0000252246 ; 0,0018124760 ; 0,0125122070 ;-0,0108642580 ; 0,0018123367 ; 0,0000032846 ;;;;;;;;
 Isolador Bom ; 0,0000259119 ; 0,0018266383 ; 0,0104675290 ;-0,0088195801 ; 0,0018264911 ; 0,0000033361 ;;;;;;;;
 Isolador Bom ; 0,0000257141 ; 0,0018184837 ; 0,0122985840 ;-0,0105590820 ; 0,0018183382 ; 0,0000033064 ;;;;;;;;
 Isolador Bom ; 0,0000259058 ; 0,0018250215 ; 0,0132141110 ;-0,0091552734 ; 0,0018248741 ; 0,0000033302 ;;;;;;;;
 Isolador Bom ; 0,0000255383 ; 0,0018797404 ; 0,0140686040 ;-0,0093078613 ; 0,0018796045 ; 0,0000035329 ;;;;;;;;
 Isolador Bom ; 0,0000250891 ; 0,0018670344 ; 0,0122985840 ;-0,0115051270 ; 0,0018669032 ; 0,0000034853 ;;;;;;;;
 Isolador Bom ; 0,0000250769 ; 0,0018438676 ; 0,0116882320 ;-0,0115661620 ; 0,0018437339 ; 0,0000033994 ;;;;;;;;
 Isolador Bom ; 0,0000260413 ; 0,0017687494 ; 0,0135498050 ;-0,0098876953 ; 0,0017685931 ; 0,0000031279 ;;;;;;;;
 Isolador Bom ; 0,0000262634 ; 0,0018217224 ; 0,0140380860 ;-0,0107421880 ; 0,0018215695 ; 0,0000033181 ;;;;;;;;
 Isolador Bom ; 0,0000250574 ; 0,0017956206 ; 0,0129089360 ;-0,0097045898 ; 0,0017954817 ; 0,0000032238 ;;;;;;;;
 Isolador Bom ; 0,0000252258 ; 0,0018040104 ; 0,0119018550 ;-0,0109863280 ; 0,0018038701 ; 0,0000032539 ;;;;;;;;
 Isolador Bom ; 0,0000266162 ; 0,0018256304 ; 0,0124816890 ;-0,0099182129 ; 0,0018254729 ; 0,0000033324 ;;;;;;;;
 Isolador Bom ; 0,0000250134 ; 0,0018297417 ; 0,0142517090 ;-0,0098571777 ; 0,0018296073 ; 0,0000033475 ;;;;;;;;
 Isolador Bom ; 0,0000259302 ; 0,0018200039 ; 0,0145568850 ;-0,0094604492 ; 0,0018198556 ; 0,0000033119 ;;;;;;;;
 Isolador Bom ; 0,0000251209 ; 0,0018481940 ; 0,0122985840 ;-0,0111389160 ; 0,0018480602 ; 0,0000034153 ;;;;;;;;
 Isolador Bom ; 0,0000258362 ; 0,0018524972 ; 0,0116577150 ;-0,0084838867 ; 0,0018523541 ; 0,0000034312 ;;;;;;;;
 Isolador Bom ; 0,0000250720 ; 0,0018087262 ; 0,0138244630 ;-0,0089721680 ; 0,0018085886 ; 0,0000032710 ;;;;;;;;
 Isolador Bom ; 0,0000259644 ; 0,0017826449 ; 0,0124206540 ;-0,0096740723 ; 0,0017824915 ; 0,0000031773 ;;;;;;;;
 Isolador Bom ; 0,0000248584 ; 0,0018454467 ; 0,0113830570 ;-0,0090942383 ; 0,0018453162 ; 0,0000034052 ;;;;;;;;
 Isolador Bom ; 0,0000261621 ; 0,0018618210 ; 0,0137329100 ;-0,0087280273 ; 0,0018616744 ; 0,0000034658 ;;;;;;;;
 Isolador Bom ; 0,0000256982 ; 0,0018294354 ; 0,0133361820 ;-0,0103149410 ; 0,0018292915 ; 0,0000033463 ;;;;;;;;
 Isolador Bom ; 0,0000264099 ; 0,0017910962 ; 0,0129089360 ;-0,0115966800 ; 0,0017909373 ; 0,0000032075 ;;;;;;;;
 Isolador Bom ; 0,0000260034 ; 0,0017655137 ; 0,0155639650 ;-0,0091552734 ; 0,0017653575 ; 0,0000031165 ;;;;;;;;
 Isolador Bom ; 0,0000250061 ; 0,0018518568 ; 0,0164184570 ;-0,0112915040 ; 0,0018517250 ; 0,0000034289 ;;;;;;;;
 Isolador Bom ; 0,0000260584 ; 0,0018391929 ; 0,0115356450 ;-0,0109863280 ; 0,0018390451 ; 0,0000033821 ;;;;;;;;
 Isolador Bom ; 0,0000263843 ; 0,0018741070 ; 0,0138244630 ;-0,0113830570 ; 0,0018739588 ; 0,0000035117 ;;;;;;;;
 Isolador Bom ; 0,0000257959 ; 0,0017992732 ; 0,0122680660 ;-0,0115661620 ; 0,0017991243 ; 0,0000032368 ;;;;;;;;
 Isolador Bom ; 0,0000258276 ; 0,0018375238 ; 0,0114746090 ;-0,0106201170 ; 0,0018373791 ; 0,0000033760 ;;;;;;;;
 Isolador Bom ; 0,0000178857 ; 0,0015072251 ; 0,0121765140 ;-0,0103759770 ; 0,0015071491 ; 0,0000022715 ;;;;;;;;
 Isolador Bom ; 0,0000256201 ; 0,0018127583 ; 0,0125122070 ;-0,0114135740 ; 0,0018126135 ; 0,0000032856 ;;;;;;;;
 Isolador Bom ; 0,0000257092 ; 0,0018082454 ; 0,0134582520 ;-0,0097656250 ; 0,0018080988 ; 0,0000032692 ;;;;;;;;
 Isolador Bom ; 0,0000255225 ; 0,0018507238 ; 0,0141906740 ;-0,0126037600 ; 0,0018505848 ; 0,0000034247 ;;;;;;;;
 Isolador Bom ; 0,0000259436 ; 0,0017755893 ; 0,0143737790 ;-0,0084228516 ; 0,0017754353 ; 0,0000031522 ;;;;;;;;
 Isolador Bom ; 0,0000253406 ; 0,0018027317 ; 0,0116271970 ;-0,0115356450 ; 0,0018025896 ; 0,0000032493 ;;;;;;;;
 Isolador Bom ; 0,0000251855 ; 0,0018703025 ; 0,0158386230 ;-0,0118103030 ; 0,0018701703 ; 0,0000034975 ;;;;;;;;
 Isolador Bom ; 0,0000266125 ; 0,0018158682 ; 0,0138549800 ;-0,0091857910 ; 0,0018157095 ; 0,0000032968 ;;;;;;;;
 Isolador Bom ; 0,0000256763 ; 0,0018148488 ; 0,0116577150 ;-0,0099792480 ; 0,0018147035 ; 0,0000032931 ;;;;;;;;
 Isolador Bom ; 0,0000250610 ; 0,0018241854 ; 0,0117797850 ;-0,0115661620 ; 0,0018240497 ; 0,0000033272 ;;;;;;;;
 Isolador Bom ; 0,0000251172 ; 0,0018343334 ; 0,0127258300 ;-0,0098571777 ; 0,0018341981 ; 0,0000033643 ;;;;;;;;
 Isolador Bom ; 0,0000262085 ; 0,0019074268 ; 0,0113830570 ;-0,0142822270 ; 0,0019072849 ; 0,0000036377 ;;;;;;;;
 Isolador Bom ; 0,0000254382 ; 0,0017798813 ; 0,0137023930 ;-0,0084838867 ; 0,0017797351 ; 0,0000031675 ;;;;;;;;
 Isolador Bom ; 0,0000271765 ; 0,0017909315 ; 0,0136413570 ;-0,0095214844 ; 0,0017907611 ; 0,0000032068 ;;;;;;;;
 Isolador Bom ; 0,0000266956 ; 0,0017810879 ; 0,0141906740 ;-0,0108337400 ; 0,0017809235 ; 0,0000031717 ;;;;;;;;
 Isolador Bom ; 0,0000251819 ; 0,0018224253 ; 0,0131225590 ;-0,0090637207 ; 0,0018222878 ; 0,0000033207 ;;;;;;;;
 Isolador Bom ; 0,0000253259 ; 0,0018403982 ; 0,0129699710 ;-0,0120239260 ; 0,0018402607 ; 0,0000033866 ;;;;;;;;
 Isolador Bom ; 0,0000255298 ; 0,0018219533 ; 0,0156250000 ;-0,0106811520 ; 0,0018218109 ; 0,0000033190 ;;;;;;;;
 Isolador Bom ; 0,0000262097 ; 0,0018073844 ; 0,0144042970 ;-0,0097351074 ; 0,0018072305 ; 0,0000032661 ;;;;;;;;
 Isolador Bom ; 0,0000256409 ; 0,0017585762 ; 0,0116271970 ;-0,0104675290 ; 0,0017584244 ; 0,0000030921 ;;;;;;;;
 Isolador Bom ; 0,0000252722 ; 0,0017978062 ; 0,0110473630 ;-0,0108947750 ; 0,0017976645 ; 0,0000032316 ;;;;;;;;
 Isolador Bom ; 0,0000260168 ; 0,0017947881 ; 0,0122375490 ;-0,0095520020 ; 0,0017946354 ; 0,0000032207 ;;;;;;;;
 Isolador Bom ; 0,0000267261 ; 0,0017985354 ; 0,0138854980 ;-0,0103759770 ; 0,0017983728 ; 0,0000032341 ;;;;;;;;
 Isolador Bom ; 0,0000261804 ; 0,0017970323 ; 0,0126647950 ;-0,0109558110 ; 0,0017968776 ; 0,0000032288 ;;;;;;;;
 Isolador Bom ; 0,0000253015 ; 0,0017767283 ; 0,0151062010 ;-0,0083007813 ; 0,0017765837 ; 0,0000031562 ;;;;;;;;
 Isolador Bom ; 0,0000255090 ; 0,0017880953 ; 0,0135192870 ;-0,0096130371 ; 0,0017879491 ; 0,0000031968 ;;;;;;;;
 Isolador Bom ; 0,0000267480 ; 0,0018243278 ; 0,0129699710 ;-0,0103759770 ; 0,0018241682 ; 0,0000033276 ;;;;;;;;
 Isolador Bom ; 0,0000256543 ; 0,0017767061 ; 0,0117797850 ;-0,0079650879 ; 0,0017765564 ; 0,0000031562 ;;;;;;;;
 Isolador Bom ; 0,0000260474 ; 0,0018216020 ; 0,0133056640 ;-0,0111083980 ; 0,0018214522 ; 0,0000033177 ;;;;;;;;
 Isolador Bom ; 0,0000257336 ; 0,0018653603 ; 0,0127868650 ;-0,0101013180 ; 0,0018652201 ; 0,0000034790 ;;;;;;;;
 Isolador Bom ; 0,0000255469 ; 0,0018086816 ; 0,0133056640 ;-0,0107421880 ; 0,0018085373 ; 0,0000032708 ;;;;;;;;
 Isolador Bom ; 0,0000259888 ; 0,0018312865 ; 0,0133666990 ;-0,0105896000 ; 0,0018311387 ; 0,0000033531 ;;;;;;;;
 Isolador Bom ; 0,0000254126 ; 0,0017977436 ; 0,0127258300 ;-0,0106506350 ; 0,0017976000 ; 0,0000032314 ;;;;;;;;
 Isolador Bom ; 0,0000254102 ; 0,0017735743 ; 0,0148620610 ;-0,0105285640 ; 0,0017734277 ; 0,0000031450 ;;;;;;;;
 Isolador Bom ; 0,0000257410 ; 0,0018337338 ; 0,0118408200 ;-0,0126037600 ; 0,0018335898 ; 0,0000033621 ;;;;;;;;
 Isolador Bom ; 0,0000258276 ; 0,0017902679 ; 0,0120544430 ;-0,0114135740 ; 0,0017901174 ; 0,0000032045 ;;;;;;;;
 Isolador Bom ; 0,0000255249 ; 0,0018173688 ; 0,0142211910 ;-0,0100402830 ; 0,0018172259 ; 0,0000033023 ;;;;;;;;
 Isolador Bom ; 0,0000258862 ; 0,0018629247 ; 0,0124511720 ;-0,0097045898 ; 0,0018627821 ; 0,0000034700 ;;;;;;;;
 Isolador Bom ; 0,0000256946 ; 0,0018658233 ; 0,0112304690 ;-0,0119628910 ; 0,0018656837 ; 0,0000034808 ;;;;;;;;
 Isolador Bom ; 0,0000256055 ; 0,0018695156 ; 0,0120849610 ;-0,0119934080 ; 0,0018693776 ; 0,0000034946 ;;;;;;;;
 Isolador Bom ; 0,0000245898 ; 0,0018154418 ; 0,0147094730 ;-0,0089416504 ; 0,0018153116 ; 0,0000032954 ;;;;;;;;
 Isolador Bom ; 0,0000264514 ; 0,0018270415 ; 0,0160827640 ;-0,0105896000 ; 0,0018268866 ; 0,0000033375 ;;;;;;;;
 Isolador Bom ; 0,0000264063 ; 0,0018146168 ; 0,0127258300 ;-0,0108337400 ; 0,0018144609 ; 0,0000032923 ;;;;;;;;
 Isolador Bom ; 0,0000248682 ; 0,0018543562 ; 0,0130310060 ;-0,0088195801 ; 0,0018542265 ; 0,0000034382 ;;;;;;;;
 Isolador Bom ; 0,0000261279 ; 0,0018366039 ; 0,0128784180 ;-0,0113220210 ; 0,0018364548 ; 0,0000033726 ;;;;;;;;
 Isolador Bom ; 0,0000260889 ; 0,0017822558 ; 0,0139770510 ;-0,0101623540 ; 0,0017821005 ; 0,0000031759 ;;;;;;;;
 Isolador Bom ; 0,0000255127 ; 0,0018463206 ; 0,0143432620 ;-0,0090332031 ; 0,0018461813 ; 0,0000034084 ;;;;;;;;
 Isolador Bom ; 0,0000246606 ; 0,0018232954 ; 0,0135803220 ;-0,0097656250 ; 0,0018231651 ; 0,0000033239 ;;;;;;;;
 Isolador Bom ; 0,0000255579 ; 0,0019244301 ; 0,0153808590 ;-0,0117492680 ; 0,0019242988 ; 0,0000037029 ;;;;;;;;
 Isolador Bom ; 0,0000254932 ; 0,0017976858 ; 0,0133056640 ;-0,0119323730 ; 0,0017975410 ; 0,0000032312 ;;;;;;;;
 Isolador Bom ; 0,0000253931 ; 0,0018273094 ; 0,0115051270 ;-0,0100708010 ; 0,0018271695 ; 0,0000033385 ;;;;;;;;
 Isolador Bom ; 0,0000253259 ; 0,0018178245 ; 0,0132141110 ;-0,0107727050 ; 0,0018176844 ; 0,0000033040 ;;;;;;;;
 Isolador Bom ; 0,0000249609 ; 0,0018307729 ; 0,0130920410 ;-0,0124816890 ; 0,0018306393 ; 0,0000033512 ;;;;;;;;
 Isolador Bom ; 0,0000262573 ; 0,0018043027 ; 0,0127258300 ;-0,0114746090 ; 0,0018041477 ; 0,0000032549 ;;;;;;;;
 Isolador Bom ; 0,0000248425 ; 0,0018331992 ; 0,0126342770 ;-0,0096740723 ; 0,0018330675 ; 0,0000033601 ;;;;;;;;
 Isolador Bom ; 0,0000257886 ; 0,0018430420 ; 0,0131530760 ;-0,0124206540 ; 0,0018428984 ; 0,0000033963 ;;;;;;;;
 Isolador Bom ; 0,0000256042 ; 0,0018310954 ; 0,0138854980 ;-0,0095825195 ; 0,0018309530 ; 0,0000033524 ;;;;;;;;
 Isolador Bom ; 0,0000258057 ; 0,0018667679 ; 0,0139160160 ;-0,0104675290 ; 0,0018666269 ; 0,0000034843 ;;;;;;;;
 Isolador Bom ; 0,0000250024 ; 0,0018037897 ; 0,0133972170 ;-0,0116882320 ; 0,0018036525 ; 0,0000032532 ;;;;;;;;
 Isolador Bom ; 0,0000252405 ; 0,0018323664 ; 0,0151367190 ;-0,0102233890 ; 0,0018322292 ; 0,0000033571 ;;;;;;;;
 Isolador Bom ; 0,0000262927 ; 0,0018322467 ; 0,0143737790 ;-0,0111083980 ; 0,0018320947 ; 0,0000033566 ;;;;;;;;
 Isolador Bom ; 0,0000256531 ; 0,0018363599 ; 0,0127563480 ;-0,0092773438 ; 0,0018362174 ; 0,0000033717 ;;;;;;;;
 Isolador Bom ; 0,0000252686 ; 0,0018362361 ; 0,0136718750 ;-0,0111999510 ; 0,0018360989 ; 0,0000033713 ;;;;;;;;
 Isolador Bom ; 0,0000254492 ; 0,0017915086 ; 0,0129699710 ;-0,0093383789 ; 0,0017913636 ; 0,0000032090 ;;;;;;;;
 Isolador Bom ; 0,0000264783 ; 0,0017629959 ; 0,0148925780 ;-0,0104980470 ; 0,0017628323 ; 0,0000031076 ;;;;;;;;
 Isolador Bom ; 0,0000252600 ; 0,0018491241 ; 0,0125427250 ;-0,0104675290 ; 0,0018489885 ; 0,0000034188 ;;;;;;;;
 Isolador Bom ; 0,0000251172 ; 0,0017989114 ; 0,0138244630 ;-0,0101623540 ; 0,0017987720 ; 0,0000032356 ;;;;;;;;
 Isolador Bom ; 0,0000257227 ; 0,0017307632 ; 0,0130615230 ;-0,0106506350 ; 0,0017306067 ; 0,0000029950 ;;;;;;;;
 Isolador Bom ; 0,0000255872 ; 0,0018405043 ; 0,0134582520 ;-0,0093994141 ; 0,0018403633 ; 0,0000033869 ;;;;;;;;
 Isolador Bom ; 0,0000258582 ; 0,0018302611 ; 0,0110473630 ;-0,0118408200 ; 0,0018301150 ; 0,0000033493 ;;;;;;;;
 Isolador Bom ; 0,0000252515 ; 0,0017953963 ; 0,0147705080 ;-0,0108947750 ; 0,0017952546 ; 0,0000032229 ;;;;;;;;
 Isolador Bom ; 0,0000248853 ; 0,0017777361 ; 0,0143737790 ;-0,0122375490 ; 0,0017775975 ; 0,0000031599 ;;;;;;;;
 Isolador Bom ; 0,0000257788 ; 0,0018104619 ; 0,0140075680 ;-0,0093383789 ; 0,0018103146 ; 0,0000032772 ;;;;;;;;
 Isolador Bom ; 0,0000269128 ; 0,0017721318 ; 0,0134582520 ;-0,0103759770 ; 0,0017719629 ; 0,0000031399 ;;;;;;;;
 Isolador Bom ; 0,0000255103 ; 0,0017728737 ; 0,0145263670 ;-0,0106506350 ; 0,0017727256 ; 0,0000031426 ;;;;;;;;
 Isolador Bom ; 0,0000244617 ; 0,0018158670 ; 0,0121765140 ;-0,0097961426 ; 0,0018157386 ; 0,0000032969 ;;;;;;;;
 Isolador Bom ; 0,0000263660 ; 0,0018592478 ; 0,0130310060 ;-0,0118408200 ; 0,0018590980 ; 0,0000034562 ;;;;;;;;
 Isolador Bom ; 0,0000247522 ; 0,0018554980 ; 0,0142822270 ;-0,0091552734 ; 0,0018553700 ; 0,0000034424 ;;;;;;;;
 Isolador Bom ; 0,0000252881 ; 0,0018113671 ; 0,0147705080 ;-0,0101318360 ; 0,0018112268 ; 0,0000032805 ;;;;;;;;
 Isolador Bom ; 0,0000257666 ; 0,0018313299 ; 0,0123596190 ;-0,0103454590 ; 0,0018311852 ; 0,0000033532 ;;;;;;;;
 Isolador Bom ; 0,0000252759 ; 0,0017959323 ; 0,0149841310 ;-0,0092773438 ; 0,0017957903 ; 0,0000032249 ;;;;;;;;
 Isolador Bom ; 0,0000259558 ; 0,0018016529 ; 0,0120849610 ;-0,0101318360 ; 0,0018015020 ; 0,0000032454 ;;;;;;;;
 Isolador Bom ; 0,0000254822 ; 0,0018584585 ; 0,0107116700 ;-0,0121765140 ; 0,0018583209 ; 0,0000034534 ;;;;;;;;
 Isolador Bom ; 0,0000253748 ; 0,0017742110 ; 0,0147705080 ;-0,0103759770 ; 0,0017740650 ; 0,0000031473 ;;;;;;;;
 Isolador Bom ; 0,0000260852 ; 0,0017875586 ; 0,0122680660 ;-0,0100402830 ; 0,0017874040 ; 0,0000031948 ;;;;;;;;
 Isolador Bom ; 0,0000263745 ; 0,0018278031 ; 0,0129089360 ;-0,0098876953 ; 0,0018276494 ; 0,0000033403 ;;;;;;;;
 Isolador Bom ; 0,0000250366 ; 0,0018250976 ; 0,0159301760 ;-0,0103454590 ; 0,0018249624 ; 0,0000033305 ;;;;;;;;
 Isolador Bom ; 0,0000257800 ; 0,0017736051 ; 0,0140686040 ;-0,0096740723 ; 0,0017734531 ; 0,0000031451 ;;;;;;;;
